#      state #   5: atom   1 (Fe ), wfc  3 (l=2 m= 1)
#      state #   6: atom   1 (Fe ), wfc  3 (l=2 m= 2)
#      state #   7: atom   1 (Fe ), wfc  3 (l=2 m= 3)
#      state #   8: atom   1 (Fe ), wfc  3 (l=2 m= 4)
#      state #   9: atom   1 (Fe ), wfc  3 (l=2 m= 5)
# energies were translated by aligning to the reference value EF=    11.90670
#iK    K-length    E-EF(eV) [TOTAL] [#___5] [#___6] [#___7] [#___8] [#___9]
  3     0.01414    -3.58219   0.067   0.000   0.000   0.000   0.067   0.000
  3     0.01414    -3.40176   0.092   0.000   0.046   0.046   0.000   0.000
  3     0.01414    -3.39617   0.092   0.000   0.046   0.046   0.000   0.000
  3     0.01414    -2.06153   0.455   0.254   0.000   0.000   0.000   0.201
  3     0.01414    -2.06013   0.453   0.254   0.000   0.000   0.000   0.199
  3     0.01414    -1.77664   0.312   0.000   0.155   0.155   0.002   0.000
  3     0.01414    -1.77372   0.310   0.000   0.154   0.154   0.000   0.002
  3     0.01414    -0.43454   0.431   0.000   0.007   0.007   0.417   0.000
  3     0.01414    -0.42449   0.426   0.000   0.000   0.000   0.426   0.000
  3     0.01414    -0.24224   0.496   0.000   0.248   0.248   0.000   0.000
  3     0.01414    -0.23491   0.493   0.000   0.241   0.241   0.011   0.000
  3     0.01414     1.03510   0.429   0.235   0.000   0.000   0.000   0.194
  3     0.01414     1.03513   0.428   0.235   0.000   0.000   0.000   0.193
  3     0.01414     4.60454   0.066   0.000   0.033   0.033   0.000   0.000
  3     0.01414     4.60875   0.066   0.000   0.033   0.033   0.000   0.000
  4     0.02121   -86.70914   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -86.70905   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -52.97049   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -52.97012   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -52.76224   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -52.76186   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -52.70950   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -52.70941   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.42416   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.42415   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.40021   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.40020   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.39639   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  4     0.02121   -13.46357   0.026   0.000   0.013   0.013   0.000   0.000
  4     0.02121   -13.45984   0.026   0.000   0.013   0.013   0.000   0.000
  4     0.02121    -6.11623   0.074   0.007   0.000   0.000   0.000   0.067
  4     0.02121    -6.11482   0.074   0.007   0.000   0.000   0.000   0.067
  4     0.02121    -3.58399   0.067   0.000   0.000   0.000   0.067   0.000
  4     0.02121    -3.58257   0.067   0.000   0.000   0.000   0.067   0.000
  4     0.02121    -3.40810   0.093   0.002   0.045   0.045   0.000   0.001
  4     0.02121    -3.39559   0.092   0.000   0.046   0.046   0.000   0.000
  4     0.02121    -2.05929   0.455   0.254   0.000   0.000   0.000   0.201
  4     0.02121    -2.05616   0.455   0.253   0.002   0.002   0.000   0.198
  4     0.02121    -1.78048   0.313   0.000   0.154   0.154   0.005   0.000
  4     0.02121    -1.77397   0.312   0.000   0.154   0.154   0.000   0.004
  4     0.02121    -0.44016   0.436   0.000   0.015   0.015   0.406   0.000
  4     0.02121    -0.41808   0.425   0.000   0.001   0.001   0.423   0.000
  4     0.02121    -0.24261   0.496   0.000   0.248   0.248   0.000   0.000
  4     0.02121    -0.22659   0.488   0.000   0.233   0.233   0.022   0.000
  4     0.02121     1.03516   0.429   0.235   0.000   0.000   0.000   0.194
  4     0.02121     1.03524   0.426   0.234   0.000   0.000   0.000   0.192
  4     0.02121     4.60552   0.066   0.000   0.033   0.033   0.000   0.000
  4     0.02121     4.61496   0.066   0.000   0.033   0.033   0.000   0.000
  5     0.02828   -86.70918   0.000   0.000   0.000   0.000   0.000   0.000
